,ENSG00000170412,ENSG00000100297,ENSG00000235897,ENSG00000125520,ENSG00000119711,ENSG00000282998,ENSG00000254781,ENSG00000143036,ENSG00000198763,ENSG00000146834,ENSG00000075891,ENSG00000254469,ENSG00000213973,ENSG00000250634,ENSG00000224830,ENSG00000147246,ENSG00000115486,ENSG00000166881,ENSG00000174652,ENSG00000170271,ENSG00000161921,ENSG00000161513,ENSG00000279133,ENSG00000148225,hsa-miR-1271-5p,Diagnosis
0,0.0651629072681704,0.2925170068027211,0.127906976744186,0.0,0.1269902912621359,0.2456140350877192,0.1320754716981132,0.0708661417322834,0.3695464910058271,0.0521400778210117,0.2512437810945273,0.408805031446541,0.4423076923076923,0.15,0.1375,0.1494252873563218,0.2316136114160263,0.1843501326259947,0.436046511627907,0.3196581196581197,0.1966527196652719,0.1972789115646258,0.409090909090909,0.1293781272337383,0.2972545417432129,0.0
1,0.2681704260651629,0.0090702947845804,0.0,0.3185298621745788,0.0776699029126213,0.2807017543859649,0.0,0.2677165354330709,0.5982265011401063,0.3027237354085604,0.2761194029850746,0.0062893081761006,0.0288461538461538,0.05,0.7750000000000001,0.2873563218390804,0.16794731064764,0.3249336870026524,0.1360465116279069,0.347008547008547,0.2133891213389121,0.0816326530612245,0.2560606060606061,0.1697641172265904,0.4792687283119005,0.0
2,0.1353383458646616,0.0498866213151927,0.1162790697674418,0.1209800918836141,0.1246601941747573,0.3508771929824561,0.0,0.1535433070866141,0.4227007854066379,0.1634241245136187,0.1965174129353234,0.1320754716981131,0.3846153846153847,0.125,0.2125,0.0919540229885057,0.2052689352360044,0.1445623342175066,0.2046511627906976,0.194017094017094,0.1338912133891213,0.2040816326530612,0.2651515151515151,0.3241601143674052,0.012336701367626,0.0
3,0.0852130325814536,0.3129251700680272,0.1627906976744186,0.3001531393568147,0.1751456310679611,0.3508771929824561,0.0943396226415094,0.1574803149606299,0.3218647073726881,0.2202334630350195,0.0497512437810945,0.050314465408805,0.1346153846153846,0.25,0.175,0.3563218390804598,0.2217343578485181,0.2241379310344828,0.213953488372093,0.0606837606837606,0.2384937238493723,0.2959183673469387,0.3545454545454545,0.1654753395282344,0.1143983466013472,0.0
4,0.2556390977443609,0.5374149659863946,0.5581395348837209,0.5803981623277183,0.4062135922330098,0.3508771929824561,0.0377358490566037,0.1181102362204724,0.4650114010640992,0.3284046692607004,0.5572139303482587,0.5660377358490567,0.2884615384615384,0.45,0.2125,0.4252873563218391,0.5938529088913281,0.5888594164456233,0.5232558139534884,0.3076923076923077,0.3451882845188284,0.2857142857142857,0.6848484848484848,0.6915654038599,0.0506098183302714,0.0
5,0.2155388471177944,0.3560090702947845,0.3023255813953488,0.0857580398162328,0.4069902912621359,0.4736842105263157,0.0188679245283018,0.1023622047244094,0.2499619964530023,0.6124513618677043,0.1094527363184079,0.3899371069182391,0.4903846153846154,0.3,0.5125,0.2873563218390804,0.3304061470911087,0.5132625994694959,0.5906976744186048,0.4367521367521367,0.301255230125523,0.3129251700680272,0.4378787878787878,0.5814867762687634,0.2615329659114105,0.0
6,0.2581453634085213,0.4036281179138322,0.1395348837209302,0.3660030627871363,0.3588349514563107,0.1929824561403508,0.0566037735849056,0.2992125984251969,0.4437800861413731,0.4342412451361868,0.1417910447761194,0.5974842767295598,0.1923076923076923,0.7,0.0875,0.4597701149425287,0.5257958287596048,0.3899204244031831,0.5127906976744185,0.4299145299145299,0.3326359832635983,0.4931972789115646,0.4469696969696969,0.647962830593281,0.1890309246785058,0.0
7,0.0676691729323308,0.2698412698412699,0.3372093023255813,0.2633996937212864,0.1425242718446602,0.2631578947368421,0.2452830188679245,0.0944881889763779,0.3406637952875602,0.156420233463035,0.1368159203980099,0.2767295597484276,0.0769230769230769,0.4,0.25,0.1149425287356321,0.2535675082327113,0.0225464190981432,0.3174418604651163,0.1905982905982906,0.1401673640167363,0.2108843537414965,0.3227272727272726,0.3077197998570407,0.1360864462135129,0.0
8,0.0,0.2312925170068027,0.2441860465116279,0.1699846860643185,0.0862135922330097,0.3333333333333333,0.0188679245283018,0.0787401574803149,0.6619204459082847,0.1883268482490273,0.154228855721393,0.408805031446541,0.2980769230769231,0.3,0.5125,0.1954022988505747,0.3841931942919868,0.2214854111405835,0.3662790697674419,0.2170940170940171,0.2280334728033472,0.1666666666666666,0.456060606060606,0.2380271622587562,0.1301285976729945,0.0
9,0.0300751879699248,0.3469387755102041,0.4186046511627906,0.2526799387442572,0.1141747572815534,0.5087719298245614,0.0377358490566037,0.0551181102362204,0.2101849505953889,0.1486381322957198,0.0870646766169154,0.2327044025157232,0.2596153846153847,0.2,0.175,0.1724137931034482,0.1273326015367728,0.0848806366047745,0.3465116279069768,0.1136752136752136,0.1778242677824267,0.2414965986394558,0.4106060606060605,0.3005718370264474,0.0608159828536435,0.0
10,0.0977443609022556,0.4716553287981859,0.4186046511627906,0.1056661562021439,0.1153398058252427,0.4912280701754386,0.2264150943396226,0.0944881889763779,0.2882695718267037,0.048249027237354,0.2263681592039801,0.4025157232704404,0.3461538461538461,0.075,0.1,0.1379310344827586,0.4171240395170142,0.2877984084880636,0.5558139534883721,0.2564102564102564,0.1610878661087866,0.2925170068027211,0.4212121212121211,0.3277340957827019,0.0608159828536435,0.0
11,0.1278195488721804,0.3287981859410431,0.3372093023255813,0.3552833078101072,0.3801941747572815,0.3333333333333333,0.0,0.5354330708661418,0.3739042310615658,0.3782101167315175,0.2611940298507462,0.3522012578616353,0.1634615384615385,0.3,0.4125,0.4942528735632184,0.6059275521405049,0.6180371352785146,0.4662790697674419,0.3230769230769231,0.4476987447698745,0.2721088435374149,0.5227272727272727,0.4703359542530379,0.122690855276587,0.0
12,0.0050125313283208,0.4081632653061224,0.4069767441860464,0.4088820826952526,0.0275728155339806,0.3157894736842105,0.0188679245283018,0.0787401574803149,0.2573093488725614,0.0,0.1069651741293532,0.0125786163522012,0.1634615384615385,0.0,0.1875,0.160919540229885,0.2129527991218441,0.1883289124668434,0.0697674418604651,0.0,0.207112970711297,0.1632653061224489,0.3681818181818181,0.1619013581129378,0.1507578077158604,0.0
13,0.2355889724310776,0.310657596371882,0.313953488372093,0.3598774885145483,0.1899029126213592,0.2982456140350877,0.0188679245283018,0.1259842519685039,0.1745122878135292,0.0832684824902724,0.3159203980099502,0.3459119496855347,0.1442307692307692,0.2,0.0625,0.3908045977011495,0.1986827661909989,0.2904509283819629,0.2430232558139535,0.1948717948717949,0.209205020920502,0.1836734693877551,0.6151515151515151,0.3870621872766261,0.0997269850989998,0.0
14,0.0300751879699248,0.18140589569161,0.3023255813953488,0.1531393568147014,0.0753398058252427,0.7543859649122806,0.0,0.0196850393700787,0.2615150747403091,0.0622568093385214,0.2810945273631841,0.1761006289308175,0.0961538461538461,0.15,0.4,0.2988505747126436,0.0340285400658616,0.1511936339522547,0.3220930232558139,0.1222222222222222,0.0794979079497907,0.1666666666666666,0.4242424242424242,0.367047891350965,0.4299346805470504,0.0
15,0.1453634085213032,0.2040816326530612,0.3604651162790697,0.222052067381317,0.1988349514563107,0.2807017543859649,0.0943396226415094,0.2244094488188976,0.1504433747149734,0.1237354085603112,0.2388059701492537,0.578616352201258,0.173076923076923,0.6,0.075,0.3563218390804598,0.3841931942919868,0.1949602122015915,0.3290697674418605,0.2564102564102564,0.1589958158995816,0.2040816326530612,0.5454545454545454,0.5418155825589708,0.1722290263319044,0.0
16,0.0852130325814536,0.2244897959183673,0.6162790697674418,0.2955589586523736,0.1557281553398058,0.3333333333333333,0.320754716981132,0.0748031496062992,0.197415758804155,0.091828793774319,0.3184079601990049,0.2578616352201257,0.125,0.125,0.0625,0.3333333333333333,0.2974753018660813,0.1339522546419098,0.4418604651162791,0.1401709401709401,0.1422594142259413,0.0782312925170068,0.2984848484848484,0.4088634739099356,0.1143983466013472,0.0
17,0.3007518796992481,1.0,0.7325581395348837,0.5145482388973968,0.4842718446601942,0.2456140350877192,0.0,0.6771653543307087,0.3541423866227514,0.4708171206225681,0.236318407960199,0.2264150943396226,0.2403846153846154,0.15,0.125,1.0,0.4555433589462129,0.8740053050397878,0.7779069767441862,0.1555555555555555,0.6945606694560669,0.282312925170068,0.5136363636363636,0.7462473195139385,0.1105710349050826,0.0
18,0.1929824561403508,0.1065759637188208,0.1860465116279069,0.1914241960183767,0.2644660194174757,0.2280701754385964,0.0943396226415094,0.3070866141732283,0.1921966050164682,0.2568093385214008,0.2213930348258706,0.1069182389937106,0.0673076923076922,0.1,0.3375,0.4827586206896551,0.3271130625686059,0.3806366047745357,0.3453488372093024,0.1538461538461538,0.1799163179916318,0.119047619047619,0.253030303030303,0.6644031451036454,0.0,0.0
19,0.0827067669172932,0.3764172335600907,0.3953488372093023,0.442572741194487,0.113009708737864,0.4210526315789473,0.0754716981132075,0.1299212598425196,0.2872561439067645,0.1431906614785992,0.1492537313432836,0.4905660377358491,0.2019230769230769,0.1,0.1124999999999999,0.3908045977011495,0.1448957189901207,0.2798408488063659,0.3651162790697674,0.0478632478632478,0.1903765690376569,0.1666666666666666,0.5181818181818182,0.441386704789135,0.0423173096550316,0.0
20,0.075187969924812,0.0,0.0465116279069767,0.001531393568147,0.0217475728155339,0.2105263157894736,0.0188679245283018,0.0,0.2882695718267037,0.0793774319066147,0.2189054726368159,0.1069182389937106,0.1153846153846154,0.3,0.2375,0.0574712643678161,0.1701427003293084,0.0517241379310344,0.0,0.1615384615384615,0.0920502092050209,0.0,0.2621212121212121,0.1997855611150821,0.3325551132884262,0.0
21,0.1904761904761904,0.2154195011337868,0.2558139534883721,0.1730474732006126,0.1592233009708737,0.087719298245614,0.0943396226415094,0.2559055118110236,0.2970357233341778,0.0840466926070039,0.0845771144278607,0.0691823899371069,0.2980769230769231,0.175,0.0499999999999999,0.2413793103448276,0.2821075740944018,0.2254641909814323,0.1593023255813954,0.2376068376068376,0.2991631799163179,0.2108843537414965,0.3348484848484848,0.397784131522516,0.4743825270463361,0.0
22,0.0551378446115288,0.2607709750566893,0.4302325581395348,0.0995405819295559,0.1561165048543689,0.2456140350877192,0.2452830188679245,0.0157480314960629,0.2361793767418292,0.3727626459143969,0.0398009950248756,0.1823899371069182,0.1923076923076923,0.225,0.2625,0.0114942528735632,0.2381997804610318,0.3899204244031831,0.1197674418604651,0.1769230769230769,0.2112970711297071,0.1802721088435374,0.2787878787878788,0.5561115082201573,0.1399137579097775,0.0
23,0.0401002506265664,0.1609977324263038,0.1511627906976744,0.0719754977029096,0.170873786407767,0.4912280701754386,0.0754716981132075,0.1850393700787401,0.3191284519888523,0.3268482490272373,0.0,0.0,0.1346153846153846,0.225,0.2625,0.0344827586206896,0.3534577387486278,0.2122015915119364,0.3476744186046511,0.2333333333333333,0.0815899581589958,0.1428571428571428,0.2424242424242424,0.5918513223731237,0.3019366197183099,0.0
24,0.0827067669172932,0.4331065759637188,0.3837209302325581,0.3369065849923431,0.3176699029126214,0.4035087719298245,0.1320754716981132,0.0629921259842519,0.4934887256143906,0.3922178988326848,0.2562189054726368,0.4842767295597485,0.1538461538461538,0.15,0.275,0.1724137931034482,0.3830954994511525,0.1047745358090186,0.4837209302325582,0.3282051282051282,0.202928870292887,0.2482993197278911,0.4924242424242424,0.4689063616869192,0.5711242090222495,0.0
25,0.137844611528822,0.2562358276643991,0.627906976744186,0.3583460949464013,0.1425242718446602,0.3684210526315789,0.0188679245283018,0.1338582677165354,0.3447175069673169,0.4132295719844358,0.1915422885572139,0.3018867924528301,0.4711538461538461,0.275,0.45,0.2298850574712644,0.1822173435784851,0.3023872679045092,0.4255813953488372,0.3709401709401709,0.1694560669456067,0.2721088435374149,0.253030303030303,0.0300214438884917,0.0582644417228005,0.0
26,0.06265664160401,0.0702947845804988,0.1744186046511628,0.116385911179173,0.0,0.2631578947368421,0.0188679245283018,0.1535433070866141,0.0934887256143906,0.0132295719844358,0.0597014925373134,0.1194968553459119,0.1057692307692307,0.075,0.1875,0.1839080459770114,0.0,0.0,0.0837209302325581,0.0179487179487179,0.0,0.1088435374149659,0.2015151515151515,0.3123659756969263,0.0907965911410492,0.0
27,0.0902255639097744,0.072562358276644,0.0930232558139534,0.1929555895865237,0.1153398058252427,0.0350877192982456,0.0,0.2952755905511811,0.1647833797821129,0.0490272373540855,0.4253731343283581,0.4213836477987422,0.0288461538461538,0.375,0.1,0.2068965517241379,0.0965971459934138,0.0159151193633952,0.1290697674418604,0.2025641025641025,0.1715481171548117,0.064625850340136,0.2954545454545454,0.2208720514653323,0.0767631149214125,0.0
