,RNA5SP486,RNA5SP67,RNA5SP306,RNA5SP460,RNA5SP468,RNA5SP386,RNA5SP507,RNA5SP359,RNA5SP396,RNA5SP283,RNA5SP429,RNA5SP239,RNA5SP221,RNA5SP278,RNA5SP154,RNA5SP303,RNA5SP362,RNA5SP178,RNA5SP271,RNA5SP369,RNA5SP327,RNA5SP90,RNA5SP423,RNA5SP124,RNA5SP55,RNA5SP206,RNA5SP82,RNA5SP350,RNA5SP234,RNA5SP458,RNA5SP438,RNA5SP395,RNA5SP76,RNA5SP452,RNA5SP166,RNA5SP333,RNA5SP183,RNA5SP366,RNA5SP131,RNA5SP290,RNA5SP340,RNA5SP292,RNA5SP352,RNA5SP199,RNA5SP280,RNA5SP209,RNA5SP222,RNA5SP59,RNA5SP259,RNA5SP357,RNA5SP27,RNA5SP392,RNA5SP201,RNA5SP431,RNA5SP372,RNA5SP444,RNA5SP75,RNA5SP502,RNA5SP500,RNA5SP435,RNA5SP451,RNA5-8SP4,RNA5SP126,RNA5SP138,RNA5SP175,RNA5SP42,RNA5SP356,RNA5SP118,RNA5SP100,RNA5SP136,RNA5SP157,RNA5SP269,RNA5SP325,RNA5SP179,RNA5SP204,RNA5SP115,RNA5SP299,RNA5SP211,RNA5SP432,RNA5SP273,RNA5SP297,RNA5SP213,RNA5SP210,RNA5SP127,RNA5SP92,RNA5SP77,RNA5SP22,RNA5SP177,RNA5SP413,RNA5SP508,RNA5SP455,RNA5SP79,RNA5SP57,RNA5SP358,RNA5SP375,RNA5SP483,RNA5SP180,RNA5SP227,RNA5SP70,RNA5SP20,RNA5SP56,RNA5SP466,RNA5SP370,RNA5SP121,RNA5SP344,RNA5SP414,RNA5SP477,RNA5SP523,RNA5SP321,RNA5SP326,RNA5SP488,RNA5SP469,RNA5SP397,RNA5SP91,RNA5SP382,RNA5SP197,RNA5SP427,RNA5SP497,RNA5SP311,RNA5SP68,RNA5SP143,RNA5SP364,RNA5SP309,RNA5SP279,RNA5SP251,RNA5SP284,RNA5SP130,RNA5SP104,RNA5SP474,RNA5SP339,RNA5SP63,RNA5SP394,RNA5SP479,RNA5SP277,RNA5SP208,RNA5SP459,RNA5SP501,RNA5SP484,5S_rRNA,RNA5SP385,RNA5SP473,RNA5SP492,RNA5SP190,RNA5SP513,RNA5SP420,RNA5SP114,RNA5SP478,RNA5SP454,RNA5SP205,RNA5SP253,RNA5SP332,RNA5SP261,RNA5SP247,RNA5SP310,RNA5SP50,RNA5SP516,RNA5SP404,RNA5SP376,RNA5SP176,RNA5SP378,RNA5SP220,RNA5SP41,RNA5SP265,RNA5SP237,RNA5SP248,RNA5SP223,RNA5-8SP6,RNA5SP231,RNA5SP61,RNA5SP495,RNA5SP268,RNA5SP195,RNA5SP448,RNA5SP98,RNA5SP73,RNA5SP335,RNA5SP387,RNA5SP246,RNA5SP236,RNA5SP255,RNA5SP363,RNA5SP467,RNA5SP117,RNA5SP217,RNA5SP518,RNA5SP446,RNA5SP418,RNA5SP188,RNA5SP125,RNA5SP346,RNA5SP294,RNA5SP137,RNA5SP503,RNA5SP320,5S_rRNA.1,RNA5SP198,RNA5SP371,RNA5SP489,RNA5SP512,RNA5SP249,RNA5SP412,RNA5SP453,RNA5SP151,RNA5SP48,RNA5SP319,RNA5SP405,RNA5SP182,RNA5SP123,RNA5SP189,RNA5SP514,RNA5SP324,RNA5SP465,RNA5SP300,RNA5SP337,RNA5SP164,RNA5SP46,RNA5SP62,RNA5SP391,RNA5SP336,RNA5SP165,RNA5SP402,RNA5SP40,RNA5SP170,RNA5SP185,RNA5SP457,RNA5SP334,RNA5SP39,RNA5SP54,RNA5SP30,RNA5SP53,RNA5SP31,RNA5SP274,RNA5SP511,RNA5SP113,RNA5SP128,RNA5SP416,RNA5SP480,RNA5SP174,RNA5SP224,RNA5SP419,RNA5SP257,RNA5SP504,RNA5SP471,RNA5SP162,RNA5SP505,RNA5SP436,RNA5SP256,RNA5SP108,RNA5-8SP2,RNA5SP225,RNA5SP122,RNA5SP80,RNA5SP142,RNA5SP228,RNA5SP99,RNA5SP38,RNA5SP155,RNA5SP105,RNA5SP33,RNA5SP272,RNA5SP168,RNA5SP434,RNA5SP23,RNA5SP470,RNA5SP264,RNA5SP389,RNA5SP291,RNA5SP47,RNA5SP135,RNA5SP86,RNA5SP207,RNA5SP330,RNA5SP184,RNA5SP66,RNA5SP520,RNA5SP200,RNA5SP282,RNA5SP287,RNA5SP318,RNA5SP95,RNA5SP308,RNA5SP301,RNA5SP139,RNA5SP144,RNA5SP148,RNA5SP34,RNA5SP140,RNA5SP45,RNA5SP342,RNA5SP18,RNA5SP244,RNA5SP146,RNA5SP51,RNA5SP93,RNA5SP133,RNA5SP355,RNA5SP161,RNA5SP519,RNA5SP173,RNA5SP24,RNA5SP490,RNA5SP36,RNA5SP390,RNA5SP216,RNA5SP241,RNA5SP441,RNA5SP226,RNA5SP295,RNA5SP430,RNA5SP72,RNA5SP496,RNA5SP281,RNA5SP442,RNA5SP485,RNA5SP522,RNA5SP384,RNA5SP285,RNA5SP347,RNA5SP52,5S_rRNA.2,RNA5SP275,RNA5SP245,RNA5SP499,RNA5SP345,RNA5SP262,RNA5SP461,RNA5SP353,RNA5SP112,RNA5SP365,RNA5SP515,RNA5SP509,RNA5SP422,RNA5SP160,RNA5SP312,RNA5SP415,RNA5SP437,RNA5SP521,RNA5SP374,RNA5SP64,RNA5SP202,RNA5SP193,RNA5SP171,RNA5SP232,RNA5SP240,RNA5SP96,RNA5SP388,RNA5SP191,RNA5SP276,RNA5SP235,RNA5SP229,RNA5SP328,RNA5SP25,RNA5SP270,RNA5SP107,RNA5SP43,RNA5SP367,RNA5SP360,RNA5SP410,RNA5SP331,RNA5SP111,RNA5SP254,RNA5SP354,RNA5SP219,5S_rRNA.3,RNA5SP407,RNA5SP266,RNA5SP129,RNA5SP159,RNA5SP28,RNA5SP260,RNA5SP426,RNA5SP252,RNA5SP481,RNA5SP409,RNA5SP361,RNA5SP65,RNA5SP69,RNA5SP110,RNA5SP482,RNA5SP476,RNA5SP120,RNA5SP152,RNA5SP19,RNA5SP428,RNA5SP304,RNA5SP145,RNA5SP181,RNA5SP101,RNA5SP230,RNA5SP349,RNA5SP447,RNA5SP373,RNA5SP106,RNA5SP464,RNA5SP44,RNA5SP408,RNA5SP258,RNA5SP475,RNA5SP215,RNA5SP49,RNA5SP243,RNA5SP462,RNA5SP267,RNA5SP302,RNA5SP377,RNA5SP510,RNA5SP445,RNA5SP26,RNA5SP203,RNA5-8SP7,RNA5SP242,RNA5SP89,RNA5SP158,RNA5SP163,RNA5SP94,RNA5SP338,RNA5SP403,RNA5SP37,RNA5SP88,RNA5SP192,RNA5SP84,RNA5SP103,RNA5SP400,RNA5SP406,RNA5SP102,RNA5SP421,RNA5SP119,RNA5SP87,RNA5SP187,RNA5SP238,RNA5SP167,RNA5SP341,RNA5SP315,RNA5SP368,RNA5SP288,RNA5SP323,5S_rRNA.4,RNA5SP74,RNA5SP494,RNA5SP329,RNA5SP141,RNA5SP317,RNA5SP132,RNA5SP517,RNA5SP439,RNA5SP379,RNA5SP212,RNA5SP351,RNA5SP393,RNA5SP399,RNA5SP456,RNA5SP491,RNA5SP383,RNA5SP60,RNA5SP109,RNA5SP401,RNA5SP417,RNA5SP322,RNA5SP156,RNA5SP498,RNA5SP169,RNA5SP380,RNA5SP78,RNA5SP425,RNA5SP29,RNA5SP196,RNA5SP286,RNA5SP134,RNA5SP147,RNA5SP153,RNA5SP97,RNA5SP449,RNA5SP218,RNA5SP289,RNA5SP233,RNA5SP263,RNA5SP214,RNA5SP450,RNA5SP487,RNA5SP472,RNA5SP186,5S_rRNA.5,RNA5SP307,RNA5SP293,RNA5SP296,RNA5SP21,RNA5SP305,RNA5SP149,RNA5SP433,RNA5SP298,RNA5SP35,RNA5SP493,RNA5SP411,RNA5SP116,RNA5-8SP5,RNA5SP440,Diagnosis
RNA1_FPKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.002746499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.590509059,0.0,0.0,0.0,0.0,0.673239642,0.0,0.667582166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709306052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735576646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667582166,0.0,0.0,0.0,1.335164333,0.0,0.0,0.0,0.0,0.0,0.673239642,0.0,0.0,1.765383951,0.0,0.0,0.667582166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756593122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678993827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735576646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.986056945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615831611,0.0,0.810635488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.484902389,0.0,0.0,0.0,0.0,0.0,0.735576646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.709306052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584134396,0.0,1.406058014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.457656473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.369694445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802447251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.573114412,0.0,0.0,0.703029007,0.690802416,0.0,0.0,0.0,0.0,0.0,0.715696196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735576646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611094445,0.728828237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.847494833,0.0,0.0,1.369694445,0.673239642,0.0,0.0,0.0,0.742451194,0.0,0.678993827,0.0,0.0,0.0,7.94422778,0.0,0.0,0.0,0.0,0.0,0.0,3.310094909,0.0,0.0,2.019718927,0.0,0.0,0.778845861,0.0,0.0,0.0,0.0,0.0,1.222188889,0.0,0.579870641,0.0,0.0,0.0,1.557691722,0.0,0.0,0.0,0.0,1.369694445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RNA102_FPKM,0.0,0.575213207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6332179,0.0,0.0,0.0,0.0,0.678855227,1.159275849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.096050229,0.0,0.0,0.0,0.0,0.638584154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672794019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697712316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704232992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638584154,0.746068615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6332179,0.0,0.0,0.0,0.0,0.691311286,0.0,0.0,0.0,0.0,0.6332179,0.0,0.649594225,0.0,0.0,0.0,0.0,0.0,0.0,1.277168308,0.0,0.0,0.0,0.0,0.0,1.266435801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660990615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649594225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66684009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.288084276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.828054178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.288084276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.395424633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.511764339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649594225,0.0,0.0,0.0,0.0,0.0,0.0,0.644042138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.584131242,0.0,0.768907451,0.0,0.672794019,0.622751489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.634536557,0.0,0.0,0.0,0.0,0.0,0.697712316,0.0,0.0,0.550021388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672794019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622751489,0.0,0.0,1.382622572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697712316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.299188451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685026638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554065663,1.33368018,0.655242871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685026638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697712316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655242871,0.0,1.662196989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.318551697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649594225,0.0,0.0,0.0,0.0,0.691311286,1.168262483,0.0,0.0,0.649594225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.907951684,0.0,0.0,0.0,0.0,0.0,0.0,4.396187345,0.0,0.0,1.915752462,0.0,0.0,0.738754217,0.0,0.0,0.0,0.0,0.0,3.478381164,0.0,0.0,0.0,0.0,0.0,2.955016869,0.0,0.0,0.0,0.0,2.598376902,0.0,0.0,0.784926356,0.0,0.0,0.0,0.678855227,0.0,0.828054178,0.0,0.0,0.0,0.0,1
RNA104_FPKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.622212877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747912448,0.0,0.0,0.0,0.0,4.82804944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69199376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661101182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.383987521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627485867,0.0,0.0,0.0,0.0,0.0,2.056023624,0.0,0.0,0.0,0.0,0.622212877,0.0,0.0,0.0,0.0,0.679296627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822703693,0.0,0.0,1.244425754,0.632848994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649502915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583018365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.265697989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685586411,1.358593254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.701504571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573979321,0.0,0.0,0.0,0.0,0.611928367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.767232559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661101182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685586411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638304589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.254971735,0.0,0.622212877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.254971735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685586411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661101182,0.0,0.643855064,0.0,0.544436267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13912819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.147958641,0.0,0.0,0.638304589,0.627485867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31853234,0.0,0.0,0.0,0.0,0.0,0.0,0.61702777,0.0,0.0,0.627485867,0.0,0.0,0.725915023,0.0,0.0,0.0,0.0,0.0,0.569564095,0.0,0.0,0.0,0.0,0.0,2.176966191,0.0,0.0,0.0,0.0,0.638304589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813662993,0.0,0.0,0.0,0.0,0
RNA108_FPKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027196028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.622133993,0.0,0.0,0.0,0.0,0.681243105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751277443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717738271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74432117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.254545115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681243105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675518373,0.0,0.0,0.692988676,0.675518373,0.0,0.0,0.0,0.0,0.0,0.681243105,0.0,0.0,0.0,0.0,0.0,1.351677655,0.687065696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765587489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687065696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699014664,0.0,0.0,0.88337018,0.0,0.0,0.0,0.0,0.0,0.0,0.811986731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.061848952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.680191781,0.0,0.699014664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.329335876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.509090231,0.0,0.0,0.0,0.0,0.0,1.489348527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717738271,1.961270954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.705146372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74432117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692988676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.795907786,0.0,0.0,1.42344815,0.699014664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74432117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717738271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618359126,0.737492536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687065696,0.0,0.0,0.0,0.0,0.0,0.0,0.623152608,0.0,0.669889053,0.692988676,0.681243105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36101913,0.0,0.692988676,0.0,0.0,0.0,0.0,2.010302728,0.0,0.0,0.681243105,0.0,0.0,0.788104768,0.0,0.0,0.0,0.0,0.0,4.329687239,0.0,0.0,0.0,0.0,0.0,0.788104768,0.0,0.0,0.0,0.0,2.079623512,0.0,0.0,0.0,0.0,0.0,0.0,0.724204382,0.0,0.88337018,0.0,0.0,0.0,0.0,0
