,AC093525.8,AC131649.2,AC005921.3,AC099811.6,AC092117.2,AC092653.2,AL133243.4,AC233300.1,AC134407.3,AL356750.1,AC020951.1,AC090181.3,AC018529.3,AC005785.2,AP000560.1,AC022413.1,AC005261.5,AC009951.4,AC009948.3,AC141586.5,AC141586.4,AC020978.8,AC064801.2,AC118344.2,AC131212.2,AC012676.5,AC005839.1,AC020763.3,AP003108.3,AC092139.1,AC000123.3,AL356274.2,AC027290.2,AC012513.3,AC055811.4,AC120114.3,AC093525.10,AC127070.4,AC087741.3,AC093330.2,AC010435.1,AC127024.8,AC130448.2,AC022532.1,AP000648.4,AC092881.1,AC126474.1,AL845472.1,AC025809.2,AC109326.1,AL353795.3,AC007998.5,AC084876.2,AL353763.2,AC011466.4,AC009093.7,AC111170.3,AC008985.1,AL445363.3,AD001527.2,AL662907.2,AP000974.1,AC020978.9,AC099521.2,PRO1804,AC124319.3,AL118508.3,AL031602.1,AC006330.1,FP671120.9,AP001148.1,AC091925.2,AC002350.2,AL023806.3,AC005538.2,AC007224.2,PWAR1,AC008537.3,AC091132.3,AL158212.4,AC073592.9,AC026362.2,AL139288.2,AC008993.2,AC006128.1,AC120057.4,AL031587.5,AL359922.3,AC090617.9,AC093909.6,AC099494.2,AC090373.1,AC009716.2,AC079777.1,AC004678.2,AC007610.4,AC004836.1,AL109806.1,AC020604.1,AC011815.3,AC021106.2,AL359258.3,AL049833.3,AC099804.1,AP001767.3,AC093642.3,AC012313.10,AC100788.2,Diagnosis
RNA87_FPKM,23.93027454,0.058973895,0.243407829,0.213113216,0.631246741,0.850631142,0.05612441,2.456771554,0.244773371,0.349619266,1.229651131,0.922270668,0.387156028,1.659648722,0.675799413,1.152880902,1.635881384,0.166937175,0.138643797,0.425682775,0.554767761,0.0,0.535808823,1.062225645,0.450822559,1.740870735,1.167905924,0.180292782,1.210941536,0.180259083,2.22772953,0.116304311,1.940627458,0.742348102,2.736442462,1.551231672,0.945515778,0.829561426,0.45350005,1.025903247,0.148250461,0.166704607,1.633327722,0.959550296,2.981854054,0.180068283,0.472439728,0.192453882,0.0,1.849703461,0.321394897,0.368330497,0.0,3.164187711,0.108110776,0.642234852,0.247915815,0.0,10.66465259,0.111202965,0.607418452,0.073100458,3.0336991,0.950489353,0.0,0.282676801,2.15200051,0.407130824,0.439179511,0.0,0.147977723,1.022598125,1.527646455,0.109602311,0.468159704,0.513304157,0.0,0.788683815,0.308646727,0.542891832,0.0,0.0,0.467710371,0.757896486,11.03319251,1.133057092,2.1238888,0.0,0.651450208,3.490636634,0.713863902,0.0,0.301310706,0.0,0.087120088,0.45173836,0.550598498,2.727085166,0.274264138,0.922566122,1.479196278,0.112305929,0.023353218,1.100074543,0.193129044,0.018167394,0.848221624,0.483322185,0
RNA89_FPKM,10.03626766,0.050858769,0.314840524,0.275616538,0.136083229,0.0,0.024205219,1.10516497,0.035181873,0.0602997,0.0,0.149116299,0.400585528,0.476944276,0.0,1.605835109,0.37975048,0.172708451,0.0,0.330352179,0.430528905,0.527579265,0.288722843,0.252648818,0.610823435,0.46185155,0.444952909,0.285008869,0.538886132,0.0,0.257110682,0.0,1.314407386,0.213355336,0.257388763,0.342940624,0.191811242,0.39337726,0.223423785,0.846918786,0.0,0.251534821,0.402427945,1.393407119,0.667800187,0.0,0.581911623,0.239689734,0.0,2.221439377,0.092373538,0.0,0.0,6.010020792,0.279714926,0.492206003,0.183222358,0.0,27.58566918,0.958486278,0.327343926,0.0,0.41741193,0.40975889,0.0,0.487472389,3.007218843,1.228726087,0.037873189,0.321598401,0.063801633,0.293961038,0.864410146,0.236274201,0.403654361,1.032772384,0.0,1.240060327,0.19958439,0.0,0.0,0.0,0.0,0.280101833,4.847133209,0.97732501,1.668485381,0.045062291,0.0,5.048638998,2.000355431,0.0,0.199843753,0.0,0.075103818,0.106240978,0.237394403,0.96464072,0.354752209,0.0,0.283442658,0.064568019,0.0,1.053797939,0.0,0.0,0.89380751,0.338585603,0
RNA94_FPKM,9.772133744,0.0,1.046216606,2.88984701,0.841918294,4.840462929,0.0,0.28498807,0.036270152,1.430117194,2.084354646,1.640130438,2.031196097,3.812322707,0.0,0.0,1.846243214,0.949945479,0.0,0.0,0.0,0.0,0.0,0.667696443,4.237869292,1.230473467,0.941898585,0.0,0.729443914,0.0,0.748690698,0.0,3.871218054,0.0,1.725382072,0.389051859,0.0,1.880975037,0.0,0.0,0.0,0.0,0.0,2.694385334,1.584012654,0.0,0.0,0.0,0.430631479,0.0,0.653233291,0.0,0.0,13.0894621,0.0,0.0,0.0,0.0,46.49003223,0.0,0.0,0.0,1.693164202,1.399841793,0.0,0.035900904,4.091115014,0.784403956,0.0,3.647776834,0.0,0.0,0.0,0.925926794,0.0,0.0,0.0,0.0,0.411654126,2.232625541,0.0,0.627378847,0.0,0.0,3.550557856,0.0,1.552815817,0.0,0.0,2.202786527,0.0,0.0,0.0,0.0,0.0,0.69384188,0.0,6.280025169,0.0,8.366958726,0.0,1.198444698,0.0,0.0,0.0,0.0,0.0,0.0,1
RNA95_FPKM,21.04247996,0.255920263,0.603617946,0.842168055,0.586958952,1.107326564,0.156604198,4.072216739,0.607004302,0.227587551,1.179151685,0.05361696,1.332024744,1.543209035,0.586489442,2.556492204,2.808262151,0.776092532,0.147332637,0.593759086,0.51589304,1.13793357,1.183287358,0.868520636,1.197721402,2.614969682,1.262783925,0.279442064,0.65382603,1.257444345,2.185664132,0.237896808,2.31760733,0.920382704,2.128111431,1.701325182,0.775784656,1.234162262,0.481921009,0.811862181,0.689464531,0.310003629,4.556386568,2.019251287,3.492881419,0.319656458,0.376552553,0.328087905,0.225142272,1.351449397,0.142318441,0.342515092,0.047499167,6.652052919,0.351956956,0.597157543,0.526940829,0.036255506,17.17261797,0.413525226,0.353018018,0.0,2.910949807,0.718105837,0.0,0.638348577,4.623125872,0.315479295,0.285887533,0.346906311,0.240804802,0.0,0.754634176,0.118915329,0.827158491,0.954671471,0.033627207,1.466788705,0.286979487,0.694081512,0.0,0.029152919,0.4348407,1.006823514,8.696039349,1.580787177,2.45765668,0.097164759,0.0,5.340001069,0.995669633,0.0,0.32329512,0.0,0.081014049,0.420041799,0.383976696,2.080670994,0.212522982,0.857730177,3.209206359,0.20887278,0.0,1.136554275,0.538586781,0.016894085,1.051581966,0.674119004,0
RNA97_FPKM,13.75453308,0.021543333,0.222293941,0.175148083,0.172931019,0.372829837,0.030759361,3.628983065,0.268299528,0.268238599,1.094943781,1.452922568,0.169708701,0.151554443,0.691243943,1.166339238,1.723854703,0.475634531,0.173661915,0.606492031,1.094450414,1.341105367,0.22017848,1.103931749,2.25867898,1.516562232,1.547847698,0.658688777,0.684960261,0.889240961,1.922422807,0.433324114,1.803948531,1.536754123,3.816878652,1.482120202,0.73147088,2.136445051,0.0,0.741590586,0.081249663,0.137006953,5.370222087,0.442797684,1.740067221,0.592035429,1.479375257,0.42183698,0.106138572,1.085973028,0.486428877,0.40350571,0.0,6.28220701,0.474073356,0.390968329,0.31053344,0.0,17.24651111,0.974718977,0.499295389,0.080126396,1.62701536,0.553380557,0.0,0.265568112,5.286267762,0.074363027,0.481336741,0.0,0.162154902,0.0,0.732461442,0.260269764,0.359186451,0.750045908,0.0,1.881267562,0.084554247,0.223089082,0.0,0.0,0.0,0.0,8.69455585,2.483918266,1.344844417,0.400912302,0.0,5.306525129,0.195564117,0.0,0.152428338,0.0,0.0,0.360072658,0.0,3.065350035,0.651287933,1.41548318,2.161351808,0.041025677,0.0,0.535747077,0.423145368,0.0,0.309819179,0.066203429,0
RNA98_FPKM,23.31359937,0.089784239,0.324252169,0.425803673,0.720709291,0.58267871,0.096144798,3.170856237,0.23290804,0.598786415,1.052978171,0.329055678,0.884099906,0.789525035,0.10287874,0.405032762,0.933882316,0.876692948,0.203527584,0.826266834,0.886797732,0.785926849,0.841150156,0.815526601,1.323605218,2.14061301,1.240467574,0.480348771,0.847414113,0.514659398,1.341879381,0.079667958,2.738994963,0.800494806,2.215498435,1.680359224,0.889058529,1.041842827,0.369851743,0.922138103,0.338617024,0.142747936,3.196943083,1.383861937,1.923366121,0.224283758,0.077059597,0.341811525,0.0,0.377131186,0.33201037,1.261241259,0.0,4.136367122,0.30866809,0.896172243,0.363937717,0.044501143,21.08614652,0.126927464,0.433460235,0.04174196,2.100395461,1.085268155,0.0,0.968255089,2.457060989,0.85226956,0.300869832,0.0,0.084474828,0.38921117,1.199145135,0.187720857,0.962170102,1.367581208,0.0,0.847532669,0.308340591,0.154958102,0.0,0.0,0.320379612,0.0,6.538680526,3.23500193,1.94000545,0.357981052,0.0,4.885607995,0.611276438,0.165237246,0.449892964,0.0,0.099439181,0.421996487,0.0,3.193607624,0.15658155,0.842605154,2.814634447,0.08548954,0.053310893,0.558196411,0.0,0.0,0.753203473,0.206932626,1
R_JS001_FPKM,43.47692901,0.524079722,1.557420124,0.284080728,0.78527371,1.813904146,0.179574323,7.289533484,1.392133908,1.043885485,2.089770033,1.106344348,1.321106667,1.474695447,0.384343065,1.134866641,3.824199217,1.993525761,0.042228849,1.770321449,1.597308222,0.0,1.142705321,1.933386612,2.47233261,4.42668798,2.490753333,0.86520862,0.791447322,0.769083178,3.535198778,0.29763027,9.085194061,1.891018539,5.88892836,3.52034739,1.186147644,2.653665684,0.276344661,1.326704431,0.632517006,0.84436166,8.210862038,1.561704944,3.386115828,0.610940295,0.719669626,0.307837029,0.0,1.690614619,0.522233327,1.570617123,0.0,4.303187812,0.461259304,2.510925922,0.30213982,0.041575692,13.17488964,1.778161858,1.187495128,0.077947344,1.892789942,1.235248118,0.0,0.818182932,1.028640401,0.43413419,0.515158933,0.0,0.276127403,1.090422986,1.17085863,0.175331901,0.54915279,1.094699154,0.0,0.939975182,0.37027431,0.217067095,0.0,0.033428011,0.0,0.692675643,7.507230535,4.229769757,3.120329122,0.445791926,1.38850978,2.761715581,0.475791648,0.154374749,0.494306947,0.047664093,0.185688933,0.875795602,0.146826457,4.69757734,0.536207858,1.180331012,1.75241587,0.598823277,0.0,2.476321172,0.205946845,0.019373148,1.306351092,0.450941186,1
R_JS002_FPKM,41.36427449,0.87043072,1.646633938,1.022202582,0.349363743,0.627690031,0.16570567,5.359878695,0.933286673,0.72240635,0.567127839,0.723099986,0.714264555,3.367878346,1.030614452,1.1780375,3.064356505,2.759211026,0.263093259,1.068071589,1.269103746,0.0,0.197689535,0.986574161,1.42579874,3.261070951,2.405152988,0.421326377,1.412483927,1.130964234,2.666525899,0.669370768,6.587467379,1.947746422,3.855040818,2.172033455,0.779816316,1.713998337,0.239053442,1.514104233,0.218852561,0.707316745,3.960217285,1.118030841,4.043616971,0.567760396,0.647474025,0.299820659,0.0,0.974979047,0.553400402,0.815079927,0.0,5.008346191,0.319193884,1.421676802,0.888614756,0.028769773,18.23488597,1.066476324,0.765751208,0.053971949,1.14314851,0.854826114,0.094231192,0.35759759,3.340355005,0.550818718,0.032418481,0.275280007,0.354889324,1.509455107,1.268219463,0.17525307,0.069115366,0.631382325,0.0,1.506371136,0.398585073,1.101693907,0.0,0.023146073,0.0,0.159840004,4.846290738,3.345317718,2.995245967,0.038572169,0.480712847,2.49284812,1.448648635,0.106825077,0.376302354,0.065965716,0.0,0.636406044,0.0,3.405659032,0.53973696,0.544586605,1.940410277,0.331517972,0.0,2.886156463,0.0,0.0,0.625911933,0.401242264,1
R_JS003_FPKM,51.51257736,0.216292556,0.520773312,0.683872646,0.482304104,0.623861374,0.102940137,5.680089505,0.448865196,0.352601075,1.233121174,1.10979841,0.958445616,1.648420006,0.702216783,0.894402728,2.019046999,1.071315297,0.18160293,1.287979243,0.661254306,1.05182574,0.307038568,1.62877066,2.657180887,3.683396827,1.543938378,1.129627829,1.253544399,0.578565495,1.833424343,0.533122515,4.947658645,0.453744165,5.428367936,2.880978997,0.764903231,0.950701368,0.297009098,1.120723607,0.407902824,0.382111991,4.064852,1.296461917,1.544493074,0.300169654,0.556931275,0.186260065,0.04441197,0.969086706,0.54725694,0.337680885,0.046828771,2.396575591,0.099170223,0.850493069,0.454619884,0.071487601,10.49326387,1.732731094,0.974614149,0.134076617,2.485554428,1.552308833,0.0,0.592394048,1.496824118,0.373329412,0.563756112,0.0,0.101742482,1.250159706,1.006726221,0.133992416,0.600956756,1.255062293,0.033152597,1.403698802,0.247591246,0.124464028,0.431430565,0.02875687,0.171554919,0.397073058,7.514603066,0.519677726,2.812744791,0.239563625,0.597241566,1.445397927,0.736310981,0.0,0.191264844,0.0,0.0,0.489483776,0.0,3.269696896,0.293374227,0.676619207,1.958856919,0.034333063,0.0,1.232622247,0.0,0.033311288,1.46889191,0.775453857,1
R_JS004_FPKM,39.59726335,0.408498855,0.989642058,0.673860952,0.99802479,1.383123154,0.228221994,4.728631098,1.032056325,0.8844425,1.110947657,0.833210743,1.469100586,1.999177599,0.529135688,2.243463903,1.648462071,1.50808723,0.250518439,1.384563795,0.801958719,0.0,0.665570992,1.522244017,2.269230615,2.782645927,2.331137393,0.461545963,0.635263156,0.488729829,2.995202816,0.168095353,6.024470571,0.931485465,3.865679741,2.659213696,1.005018938,1.723738769,0.468221059,1.084614444,0.267964018,0.26358113,2.740470128,1.231898187,3.236241482,0.428890807,0.548756518,0.434684876,0.087512111,0.895255604,0.276547652,0.332693723,0.046137163,5.593112912,0.390764415,1.869515039,0.351963881,0.035215905,18.09482361,0.40177535,0.891765511,0.0,2.711664627,0.885572002,0.0,0.839114493,1.877184082,0.367877507,0.396774328,0.0,0.100273521,0.616003222,0.948839172,0.132027165,0.211503252,0.618418921,0.0,1.844258131,0.104573491,0.061312918,0.63758824,0.0,0.338042497,0.782498469,7.214944822,2.048010711,3.325964575,0.094429236,1.176841976,2.339776024,0.967369545,0.0,0.104712367,0.040372971,0.157382061,1.00175062,0.373099743,1.579345547,0.454289682,1.166889824,2.524160974,0.101478008,0.0,2.760536755,0.523330171,0.0,1.19199162,0.573112886,1
R_JS005_FPKM,59.69100052,0.538951516,0.843769878,1.611652779,1.541527081,1.447260078,0.318433826,9.592720689,1.041336199,0.627991801,1.198796102,1.253264751,1.4640296,2.614835751,1.107343472,1.592954812,2.141274276,1.325520416,0.280865238,2.132849969,1.25870099,0.0,2.405936354,1.263862287,2.861534679,4.726205979,2.233831997,0.596575476,0.590862158,1.022738392,2.537115423,0.571674922,6.767981514,0.857726374,4.186026144,3.346531384,1.261909915,1.882069066,0.306213157,2.063483441,0.140176422,0.354557985,5.514520004,1.575501127,2.306352585,0.278554438,1.148471547,0.22236572,0.091558074,1.186576483,0.462975667,0.696150417,0.0,2.557745798,0.408891323,0.876945697,0.502228992,0.110532145,15.61434415,0.94578907,1.004904399,0.103678874,3.87471336,1.010873867,0.04024089,0.763517519,4.06878948,0.128295217,0.498243968,0.0,0.17484914,0.966724505,0.902604682,0.259052174,0.132769031,0.323505194,0.034173084,1.622775781,0.145877674,0.192442825,0.222355322,0.059284099,0.265253455,0.511748291,6.109120788,2.678370924,3.480182687,0.098794999,0.615625556,3.086975199,0.253048541,0.0,0.372504618,0.0,0.246987498,0.854093651,0.130116442,3.966253267,0.259278652,1.395244388,2.79656066,0.106169658,0.0,2.773020528,0.182508461,0.01716833,1.158212298,0.599672961,1
R_JS006_FPKM,40.15778951,0.187647429,0.890645858,0.813642916,0.401671819,1.461258345,0.053584235,5.403415697,0.389418857,0.667441455,0.733568415,0.825234935,0.813011206,1.320074383,0.774052908,0.931116786,1.441262598,1.019665176,0.226863441,1.137667316,0.688374002,0.876038845,0.639268561,0.786633053,1.290912069,2.598958656,1.918386703,0.344201213,1.043965084,0.602305934,1.757975732,0.355209781,4.717746923,0.94472175,2.754343673,2.050105756,0.637068402,0.870973031,0.49470939,1.145868937,0.141540686,0.596659834,2.672621183,1.349663193,1.460018783,0.203116171,0.128842527,0.316362753,0.0,0.567468229,0.262949927,0.0,0.0,6.302919392,0.154798866,0.749156924,0.236620188,0.185993192,21.10295114,0.106053481,0.869661121,0.069791951,2.433544622,2.041246797,0.0,0.693817901,2.549822743,0.647719234,0.251524993,0.0,0.070620342,0.325203057,1.321421992,0.034874061,0.580907889,0.816546582,0.0,1.417014764,0.073648712,0.32382485,0.673437654,0.059861081,0.267787106,0.620074642,8.224195951,2.163550482,2.432629545,0.099756519,0.0,2.149592091,1.362727093,0.0,0.221239558,0.042627743,0.083085811,0.509558732,0.0,1.868764421,0.392679691,0.880420204,1.725459356,0.035715136,0.0,1.749867916,0.184185802,0.017326115,0.989437276,0.490134676,1
R_JS007_FPKM,33.71904285,0.102455687,0.528552214,0.786674923,0.456867918,0.295461094,0.097532728,2.597731033,0.602418665,0.485875268,0.433881229,0.500623432,0.538041113,2.042113349,0.273899576,2.079794105,0.655805037,0.985901701,0.034401167,0.702509788,0.144564778,0.0,0.290845693,0.55674496,1.342521773,2.287471476,1.792897684,0.156611843,0.916077618,0.391499936,1.142663599,0.020210249,4.654574912,0.823900906,1.296418355,1.76191176,0.144933331,0.756519299,0.337639787,1.175439503,0.0,0.579152182,1.216044901,2.149341933,2.186291337,0.142176679,0.351740752,0.195015512,0.084112953,1.66395832,0.398793019,0.0,0.044370307,5.57627173,0.657480252,0.99161461,0.307607092,0.169259463,27.11079339,1.931176968,0.967253748,0.06349876,1.653848645,0.490178715,0.0,0.736564834,1.289093469,0.35365536,0.038162484,0.0,0.192793893,2.072435465,0.580510463,0.253871607,0.203311125,0.891766261,0.031412119,2.780455492,0.167538434,0.35365536,0.0,0.027231682,0.081274229,0.564268974,7.301344282,1.969021115,2.623615383,0.226929304,0.565886979,3.618659709,0.465031486,0.0,0.120797023,0.077609596,0.151269003,0.677715325,0.119603873,2.065021672,0.277916961,0.480761938,0.856498668,0.130085479,0.0,2.335497845,0.335335268,0.063107024,0.736718347,0.393532646,1
R_JS008_FPKM,49.60567179,0.386522266,1.0768089,1.309308752,0.879068656,0.668881906,0.082791071,7.665196144,1.082849904,0.962357842,1.926519023,0.566605709,1.37014996,2.447233171,1.417233656,1.743671077,2.102919828,1.608093532,0.194698376,2.259766898,1.145271022,0.0,0.724228913,2.106412612,2.912361111,3.949278849,3.177315454,0.413559732,1.152020315,1.329345756,3.00039712,0.708806667,7.161955737,1.297344798,4.597478089,3.284473803,1.421591438,2.364856729,0.191089413,2.467605774,0.145767382,0.532587623,6.19309076,1.78722107,2.207969185,0.41839748,1.127900155,0.304800803,0.0,1.168966034,0.330996238,1.447832985,0.050221902,2.840054759,0.265777973,1.543205681,1.044485951,0.191588052,13.6799032,1.202127738,1.268887674,0.0,4.092661094,2.102326759,0.083691809,0.83364707,4.376893509,0.400236879,0.733958178,0.0,0.145458422,2.010564947,0.797798086,0.053882654,0.368172122,1.34563301,0.035554776,2.554008692,0.265488,0.133412293,0.231345634,0.077068927,0.275881499,0.425727565,7.385630981,1.671411941,2.227051116,0.102735454,2.560719534,2.103152399,1.666608496,0.142337032,0.683562652,0.0,0.085657914,0.968898239,0.135377335,3.368234369,0.494327016,1.269627604,3.55431365,0.036820777,0.045898397,2.403042492,0.189887677,0.017862483,1.204361213,0.95021862,1
R_JS009_FPKM,44.6885785,0.268152669,1.106724731,0.726697007,0.607105192,0.714004618,0.294505121,3.698247295,0.727685632,0.403520638,0.483821491,0.302352021,1.015525201,1.886417905,0.094549398,1.581828827,1.254262257,1.891458292,0.207811262,1.116582343,0.69851151,0.481447899,0.421590217,0.903120426,1.554134036,2.013853945,1.852306097,0.378360401,0.901689806,0.756688261,2.576571035,0.707696741,4.131062162,0.865421948,2.557820133,1.627572741,0.641929582,1.044402429,0.135963017,0.938955047,0.077800418,0.524717577,5.141186992,2.013497397,2.661281466,0.429374189,0.495671419,0.269226012,0.050816366,0.554484661,0.513836715,1.159127749,0.107163361,2.983051084,0.283618935,0.449167664,0.594540777,0.245347053,18.42128158,1.8661764,0.663861312,0.0,1.930098096,2.399633626,0.0,0.338951521,1.012185117,0.071206137,0.046085099,0.0,0.388137525,1.073098737,1.202091199,0.172502686,0.540336649,1.615775155,0.0,1.460313272,0.080964715,0.355957201,0.0,0.065807468,0.294440811,1.136000523,3.638188188,1.189234964,2.475926234,0.109665979,0.68336636,2.835384143,0.468058242,0.151859191,0.267513284,0.1875496,0.0,0.387786037,0.144433899,1.907503923,0.767390505,1.354974936,2.75884835,0.157136151,0.0,1.795246904,0.405181824,0.0,1.680906659,0.697256846,1
R_JS010_FPKM,52.57895435,0.152118354,0.47085607,0.783244168,0.284908758,0.131681867,0.130302616,4.710885176,0.726053219,1.000943548,0.802774867,1.070351375,0.539219676,3.531240184,0.732055184,1.441047653,1.557843121,1.084894082,0.168574108,0.592878609,0.686817676,0.0,0.570021119,0.793544678,0.697658495,2.072283519,2.143571759,0.09300065,0.936963121,0.348787899,1.832263039,0.70186355,5.564758335,1.372148359,1.809315745,2.215863535,0.688568645,0.930674272,0.150400699,1.790237606,0.229459548,0.709395911,2.166551648,1.523953727,3.026304677,0.291320172,0.365555785,0.165454312,0.074937261,1.175645598,0.50920132,0.569776136,0.0,5.925505531,0.460184336,0.828136882,0.274047635,0.180933824,20.32720593,0.258076104,0.704989066,0.0,2.671938886,1.264042289,0.0,0.499937161,2.354106279,0.1050054,0.169917809,0.0,0.0572433,1.58246419,1.182017729,0.141355112,0.181130196,0.794334966,0.02798376,2.728165063,0.05969803,0.2100108,0.0,0.060658765,0.434202393,0.167539633,6.38233131,1.753726548,2.300651174,0.080860446,0.504125356,5.140425978,0.690443121,0.0,0.215216551,0.034589246,0.0,0.857930223,0.106550154,2.813434698,0.353720991,0.428308122,1.907366115,0.173792721,0.054197363,1.702242505,0.448207394,0.028103422,0.510435886,0.327216082,1
R_JS011_FPKM,41.74035197,0.185209762,1.24856767,1.238081244,0.693786692,1.068375535,0.317336856,7.849100253,1.358064384,0.900323613,1.568760023,0.579250301,2.21282858,3.648152527,1.10355829,0.556988465,4.742010858,2.495153113,0.161718294,1.684409114,1.149870577,0.0,2.607981473,1.518333901,3.195543411,5.214628941,3.343522735,0.773831866,1.349380057,2.151604943,4.461898609,0.891104305,7.650810197,1.839083177,3.937294783,3.222638652,1.292528412,2.370587271,0.366221338,2.23461534,0.325985398,0.628197839,7.327561178,2.061721072,2.225473207,0.976729746,0.67825596,0.396195259,0.0,0.663879603,0.80744139,1.618923262,0.160368334,4.176243743,0.339576611,1.210006633,0.556096908,0.122407094,23.36157279,1.536090376,0.874279306,0.091843594,3.344529385,9.253118174,0.053470893,0.53262014,2.097311563,0.596661982,0.468928768,0.0,0.278801178,1.284554647,1.049432029,0.103265678,0.02941997,1.074660097,0.022716994,1.894021272,0.169621933,0.127880368,0.0,0.088627406,0.0,0.612034917,7.094590812,3.203247681,3.171789214,0.32818961,1.2272698,2.404545709,0.728559103,0.0,0.77155371,0.084205916,0.109396537,0.980119334,0.172894842,4.435730984,0.459394948,1.274662733,6.296465826,0.282150141,0.0,2.456453214,0.12132483,0.022812764,0.473500345,0.512231953,1
R_JS012_FPKM,46.75315155,0.625258935,1.798620226,1.026931793,0.811158475,1.311510207,0.243456201,6.897242321,1.730075233,1.044559611,2.259112032,0.833296775,0.932838171,2.932354139,0.60790435,0.769212732,3.880854506,1.608735453,0.17178968,0.861568229,1.069366991,0.0,0.71006059,1.394408503,1.737947612,5.506644706,1.727652158,0.376518641,1.129418173,1.47707903,3.127544011,0.381080091,7.152257247,1.351429585,4.65123695,3.795109752,0.857687641,3.517710003,0.124870961,2.37715835,0.571626794,0.722976644,6.296574903,1.703544904,3.56426337,0.804602339,1.365982111,0.453397565,0.0,1.719014702,0.442497404,1.419419275,0.0,5.082597322,0.729560548,0.825273541,0.648544515,0.26293173,21.05770336,2.571358784,1.219615567,0.035232757,3.545850472,0.601162311,0.164098716,0.19458721,1.787939828,0.065397039,0.380928701,0.0,0.213905702,0.985553813,1.012207583,0.264101176,0.541475076,1.484128095,0.069677375,2.682797891,0.371797489,0.130794078,0.453372464,0.0,0.27041991,1.565274587,7.39277754,2.184430962,3.138587431,0.151078908,1.255232717,3.58132182,1.203998697,0.0,0.223374746,0.0,0.335730906,1.108197183,0.530603104,3.976155641,0.660875494,0.711210081,3.801349615,0.14431676,0.044997642,1.295810853,0.372126513,0.035005449,0.363285495,0.40758419,1
R_JS013_FPKM,72.92460442,0.356542762,0.674482956,0.483117619,0.516749186,0.899893677,0.424230414,3.874480307,0.49330126,0.343464303,0.784050116,0.435578718,0.994746893,1.358616324,0.612830085,2.077580057,1.664140959,0.630718184,0.134708565,1.351095217,1.006162314,0.0,0.30368781,1.660775266,2.044092395,2.73231185,1.949878799,0.862942229,0.915102406,1.090053093,1.577417869,0.105465143,3.434796032,1.246627936,3.534182764,1.863572266,1.092821907,1.72390488,0.097906816,0.824745095,0.336198144,0.346421404,3.702867907,1.106746698,1.755845161,0.618520145,0.152993598,0.258549255,0.0,0.549134307,0.451056554,0.0,0.077168216,2.425782054,0.163420671,0.862773012,0.401473682,0.235634523,13.66108235,2.184251685,0.631154077,0.082874203,1.292585656,1.59367035,0.0,0.36619466,1.682311679,0.051275459,0.26551872,0.0,0.223648028,1.03031626,0.865805973,0.234689478,0.247663871,0.646597991,0.0,0.631074894,0.145784693,0.102550919,0.0,0.0,0.212026497,0.409137686,6.74950333,3.854064531,2.817625303,0.355404753,0.492091348,2.978275497,0.337183001,0.0,0.227699044,0.0,0.065808623,0.465520543,0.0,1.74376543,0.207284031,0.418225628,0.993570051,0.254622882,0.0,1.754890919,0.145885488,0.0,0.213629289,0.547834309,1
R_JS014_FPKM,55.70030252,0.246580162,1.314568788,0.668235251,1.347030188,0.800079623,0.23470984,6.028839699,0.959464637,0.730882306,0.743037609,0.632579602,1.355656649,2.023767931,1.083079282,0.880601022,2.20306423,2.320472752,0.331235994,1.468324726,1.536650544,0.0,1.050047334,1.100690193,2.625350818,3.592576268,1.703344757,0.722425816,1.265728498,1.55476259,3.364375246,0.668540889,5.740583557,1.163885169,2.392160285,1.995568534,1.308027315,1.929185036,0.270865959,1.916454574,0.0,0.522716973,6.584975981,1.029312803,3.339312874,0.556075028,0.917079236,0.279386522,0.0,1.346443999,0.319937256,0.192339239,0.186791536,4.146084083,0.282571598,3.169727795,0.740374284,0.285171408,14.06950508,0.929570566,1.375618855,0.019096942,2.074572935,1.055575153,0.11122567,0.422092141,1.628823424,0.035446656,0.137716324,0.0,0.038666431,1.246979433,0.673614799,0.095472171,0.048934609,0.804785974,0.018883347,1.624481705,0.201622705,0.035446656,0.0,0.016387731,0.439915162,0.396062946,5.2993011,5.03439801,1.627942503,0.054619229,0.0,2.824695073,0.932659629,0.52939757,0.642005659,0.0,0.227557508,0.493618649,0.719354194,2.375349339,0.238905479,1.060581307,5.067407985,0.039130893,0.060998562,2.363359119,0.0,0.0,0.591020162,0.694603828,1
